QualifiedType,QualifiedProperty,MinOccurs,MaxOccurs,Definition
cbrn:RadItemInformationType,cbrn:RadItemMeasurementGeometryDescriptionText,0,1,
cbrn:RadItemInformationType,cbrn:RadItemCharacteristics,0,unbounded,
cbrn:RadItemInformationType,cbrn:RadItemInformationExtension,0,unbounded,
cbrn:RadItemInformationType,cbrn:RadItemInformationAugmentationPoint,0,unbounded,
cbrn:RadItemQuantityType,cbrn:RadItemQuantityValue,1,1,
cbrn:RadItemQuantityType,cbrn:RadItemQuantityUncertaintyValue,0,1,
cbrn:RadItemQuantityType,cbrn:RadItemQuantityUnitText,1,1,
cbrn:RadItemQuantityType,cbrn:RadItemQuantityAugmentationPoint,0,unbounded,
cbrn:RadItemStateType,cbrn:StateVector,0,1,
cbrn:RadItemStateType,cbrn:RadItemCharacteristics,0,unbounded,
cbrn:RadItemStateType,cbrn:RadItemStateExtension,0,unbounded,
cbrn:RadItemStateType,cbrn:RadItemInformation,0,1,
cbrn:RadItemStateType,cbrn:RadItemStateAugmentationPoint,0,unbounded,
cbrn:RadMeasurementGroupType,cbrn:RadMeasurementGroupDescriptionText,0,1,
cbrn:RadMeasurementGroupType,cbrn:radMeasurementGroupUUID,1,1,
cbrn:RadMeasurementGroupType,cbrn:RadMeasurementGroupAugmentationPoint,0,unbounded,
cbrn:RadMeasurementType,cbrn:MeasurementClassCode,1,1,
cbrn:RadMeasurementType,cbrn:StartDateTime,1,1,
cbrn:RadMeasurementType,cbrn:RealTimeDuration,1,1,
cbrn:RadMeasurementType,cbrn:Spectrum,0,unbounded,
cbrn:RadMeasurementType,cbrn:GrossCounts,0,unbounded,
cbrn:RadMeasurementType,cbrn:DoseRate,0,unbounded,
cbrn:RadMeasurementType,cbrn:TotalDoseNumeric,0,unbounded,
cbrn:RadMeasurementType,cbrn:ExposureRate,0,unbounded,
cbrn:RadMeasurementType,cbrn:TotalExposureNumeric,0,unbounded,
cbrn:RadMeasurementType,cbrn:RadInstrumentState,0,1,
cbrn:RadMeasurementType,cbrn:RadDetectorState,0,unbounded,
cbrn:RadMeasurementType,cbrn:RadItemState,0,unbounded,
cbrn:RadMeasurementType,cbrn:OccupancyIndicator,0,1,
cbrn:RadMeasurementType,cbrn:RadMeasurementExtension,0,unbounded,
cbrn:RadMeasurementType,cbrn:RadMeasurementGroup,0,unbounded,
cbrn:RadMeasurementType,cbrn:RadItemInformation,0,unbounded,
cbrn:RadMeasurementType,cbrn:RadMeasurementAugmentationPoint,0,unbounded,
j:RapSheetCycleType,j:RapSheetCycleEarliestDate,0,unbounded,
j:RapSheetCycleType,j:RapSheetCycleTrackingIdentificationID,0,unbounded,
j:RapSheetCycleType,j:RapSheetCycleCaveat,0,unbounded,
j:RapSheetCycleType,j:RapSheetCycleAugmentationPoint,0,unbounded,
j:RapSheetNonCriminalInformationType,j:RapSheetNonCriminalInformationAugmentationPoint,0,unbounded,
j:RapSheetPersonBiometricsAssociationType,j:RapSheetPersonBiometricsAssociationAugmentationPoint,0,unbounded,
j:RapSheetPersonDNAType,j:RapSheetPersonDNAAugmentationPoint,0,unbounded,
j:RapSheetType,j:Subject,0,unbounded,
j:RapSheetType,j:RapSheetTripleIStatusText,0,unbounded,
j:RapSheetType,j:RapSheetTransactionControlIdentification,0,unbounded,
j:RapSheetType,j:RapSheetCaveat,0,unbounded,
j:RapSheetType,j:RapSheetAttentionText,0,unbounded,
j:RapSheetType,j:RapSheetCycle,0,unbounded,
j:RapSheetType,j:RapSheetPurposeCode,0,unbounded,
j:RapSheetType,j:RapSheetAugmentationPoint,0,unbounded,
cbrn:ReachbackDataType,cbrn:ReachbackFindingsText,0,unbounded,
cbrn:ReachbackDataType,cbrn:ReachbackRecommendationCode,0,unbounded,
cbrn:ReachbackDataType,cbrn:ReachbackRecommendationDateTime,0,unbounded,
cbrn:ReachbackDataType,cbrn:ReachbackRequestCode,0,unbounded,
cbrn:ReachbackDataType,cbrn:ReachbackReasonText,0,unbounded,
cbrn:ReachbackDataType,cbrn:ReachbackDataAugmentationPoint,0,unbounded,
nc:RealEstateType,nc:RealEstateAcreageText,0,unbounded,
nc:RealEstateType,nc:RealEstateBoundaryDescriptionText,0,unbounded,
nc:RealEstateType,nc:RealEstateAttachedFacility,0,unbounded,
nc:RealEstateType,nc:RealEstateAugmentationPoint,0,unbounded,
j:ReferralAugmentationType,j:ReferralCourtOrder,0,unbounded,
nc:ReferralType,nc:ReferralActivity,0,unbounded,
nc:ReferralType,nc:ReferralIssuer,0,unbounded,
nc:ReferralType,nc:ReferralMandatoryIndicator,0,unbounded,
nc:ReferralType,nc:ReferralSupervisor,0,unbounded,
nc:ReferralType,nc:ReferralItem,0,unbounded,
nc:ReferralType,nc:ReferralEntity,0,unbounded,
nc:ReferralType,nc:ReferralPerson,0,unbounded,
nc:ReferralType,nc:ReferralAugmentationPoint,0,unbounded,
j:RegisterActionType,j:RegisterActionDate,0,unbounded,
j:RegisterActionType,j:RegisterActionDescriptionText,0,unbounded,
j:RegisterActionType,j:RegisterActionJudge,0,unbounded,
j:RegisterActionType,j:RegisterActionTitleText,0,unbounded,
j:RegisterActionType,j:RegisterActionAugmentationPoint,0,unbounded,
j:RegisteredOffenderOffenseOfRegistrationAssociationType,j:RegisteredOffender,0,unbounded,
j:RegisteredOffenderOffenseOfRegistrationAssociationType,j:Offense,0,unbounded,
j:RegisteredOffenderOffenseOfRegistrationAssociationType,j:RegisteredOffenderOffenseOfRegistrationAssociationAugmentationPoint,0,unbounded,
j:RegisteredOffenderType,nc:RoleOfPerson,0,unbounded,
j:RegisteredOffenderType,j:RegisteredOffenderConviction,0,unbounded,
j:RegisteredOffenderType,j:RegisteredOffenderNonExpiringRegistrationIndicator,0,unbounded,
j:RegisteredOffenderType,j:RegisteredOffenderAbsconderIndicator,0,unbounded,
j:RegisteredOffenderType,j:RegisteredOffenderRegistrationRequiredIndicator,0,unbounded,
j:RegisteredOffenderType,j:RegisteredOffenderConditionsText,0,unbounded,
j:RegisteredOffenderType,j:RegisteredOffenderCourtOrder,0,unbounded,
j:RegisteredOffenderType,j:RegisteredOffenderDescriptionText,0,unbounded,
j:RegisteredOffenderType,j:RegisteredOffenderEndDate,0,unbounded,
j:RegisteredOffenderType,j:RegisteredOffenderEntryDate,0,unbounded,
j:RegisteredOffenderType,j:RegisteredOffenderIdentification,0,unbounded,
j:RegisteredOffenderType,j:RegisteredOffenderPredatorIndicator,0,unbounded,
j:RegisteredOffenderType,j:RegisteredOffenderReportingCriteriaText,0,unbounded,
j:RegisteredOffenderType,j:RegisteredOffenderReportingProfessionName,0,unbounded,
j:RegisteredOffenderType,j:RegisteredOffenderStartDate,0,unbounded,
j:RegisteredOffenderType,j:RegisteredOffenderStatusIndicator,0,unbounded,
j:RegisteredOffenderType,j:RegisteredOffenderCategoryText,0,unbounded,
j:RegisteredOffenderType,j:RegisteredOffenderCategory,0,unbounded,
j:RegisteredOffenderType,j:RegisteredOffenderAugmentationPoint,0,unbounded,
j:RegisterOfActionsType,j:RegisterAction,0,unbounded,
j:RegisterOfActionsType,j:RegisterOfActionsAugmentationPoint,0,unbounded,
nc:RelatedActivityAssociationType,nc:Activity,0,unbounded,
nc:RelatedActivityAssociationType,nc:ActivityRelationText,0,unbounded,
nc:RelatedActivityAssociationType,nc:RelatedActivityAssociationAugmentationPoint,0,unbounded,
cyfs:RelatedCaseType,nc:OrganizationIdentification,0,unbounded,
cyfs:RelatedCaseType,cyfs:OrganizationCaseID,0,unbounded,
cyfs:RelatedCaseType,cyfs:RelatedCaseAugmentationPoint,0,unbounded,
im:RelativeLocationAugmentationType,im:RelativeLocationDistanceMeasure,0,unbounded,
cbrn:RelativeLocationType,cbrn:RelativeLocationAzimuthValue,0,1,
cbrn:RelativeLocationType,cbrn:RelativeLocationInclinationValue,0,1,
cbrn:RelativeLocationType,cbrn:DistanceValue,0,1,
cbrn:RelativeLocationType,cbrn:Origin,1,1,
nc:RelativeLocationType,nc:RelativeLocationDescriptionText,0,unbounded,
nc:RelativeLocationType,nc:RelativeLocationDirection,0,unbounded,
nc:RelativeLocationType,nc:RelativeLocationDistanceText,0,unbounded,
nc:RelativeLocationType,nc:RelativeLocationHeadingValue,0,unbounded,
nc:RelativeLocationType,nc:RelativeLocationReferencePoint,0,unbounded,
cbrn:RelativeLocationType,cbrn:RelativeLocationAugmentationPoint,0,unbounded,
nc:RelativeLocationType,nc:RelativeLocationAugmentationPoint,0,unbounded,
nc:ReleaseType,nc:ReleasePerson,0,unbounded,
nc:ReleaseType,nc:ReleaseFromLocation,0,unbounded,
nc:ReleaseType,nc:ReleaseIssuer,0,unbounded,
nc:ReleaseType,nc:ReleaseItem,0,unbounded,
nc:ReleaseType,nc:ReleaseRecipient,0,unbounded,
nc:ReleaseType,nc:ReleaseToLocation,0,unbounded,
nc:ReleaseType,nc:ReleaseSupervisor,0,unbounded,
nc:ReleaseType,nc:ReleaseAugmentationPoint,0,unbounded,
cbrn:RemarksComplexObjectType,cbrn:RemarkText,0,unbounded,
cbrn:RemarksComplexObjectType,cbrn:RemarksComplexObjectAugmentationPoint,0,unbounded,
cbrn:ReportType,cbrn:ReportDateTime,0,unbounded,
cbrn:ReportType,cbrn:CredentialsAuthentication,0,unbounded,
cbrn:ReportType,nc:ActivityName,0,unbounded,
cbrn:ReportType,cbrn:ReportAugmentationPoint,0,unbounded,
it:RepresentativePersonType,it:RepresentativePersonFunctionText,0,unbounded,
it:RepresentativePersonType,it:RepresentativePersonAugmentationPoint,0,unbounded,
cbrn:RequestAgencyType,cbrn:RequestAgencyCode,0,unbounded,
cbrn:RequestAgencyType,nc:OrganizationName,0,unbounded,
cbrn:RequestAgencyType,nc:OrganizationIdentification,0,unbounded,
cbrn:RequestAgencyType,cbrn:RequestAgencyContactInformation,0,unbounded,
cbrn:RequestAgencyType,cbrn:RequestAgencyAugmentationPoint,0,unbounded,
cbrn:RequestDataType,nc:SystemUserName,0,unbounded,
cbrn:RequestDataType,cbrn:RequestScopeCode,0,unbounded,
cbrn:RequestDataType,cbrn:RequestDateTime,0,unbounded,
cbrn:RequestDataType,cbrn:RequestID,0,unbounded,
cbrn:RequestDataType,cbrn:RequestAgency,0,unbounded,
cbrn:RequestDataType,cbrn:ActivityName,0,unbounded,
cbrn:RequestDataType,cbrn:RequestUpdateIndicator,0,unbounded,
cbrn:RequestDataType,cbrn:RequestCancelIndicator,0,unbounded,
cbrn:RequestDataType,cbrn:RequestDataAugmentationPoint,0,unbounded,
em:RequestResponseType,em:ResponseCode,0,unbounded,
em:RequestResponseType,em:ResponseReasonCode,0,unbounded,
em:RequestResponseType,em:RequestResponseAugmentationPoint,0,unbounded,
im:RequestStatusType,im:RequestStatusCategoryText,0,unbounded,
im:RequestStatusType,im:RequestStatusAugmentationPoint,0,unbounded,
im:RequestType,im:RequestDecisionDate,0,unbounded,
im:RequestType,im:RequestCategoryText,0,unbounded,
im:RequestType,im:RequestStatus,0,unbounded,
im:RequestType,im:RequestAugmentationPoint,0,unbounded,
cyfs:RequiredPartyType,nc:RoleOfPerson,0,unbounded,
cyfs:RequiredPartyType,cyfs:RequiredPartyAugmentationPoint,0,unbounded,
im:ResidentRoleType,im:ResidentReasonDescriptionText,0,unbounded,
im:ResidentRoleType,im:ResidentRoleAugmentationPoint,0,unbounded,
em:ResourceInformationType,em:ResourceJurisdictionText,0,unbounded,
em:ResourceInformationType,em:ResourceQuantity,0,unbounded,
em:ResourceInformationType,em:ResourceLocationDetails,0,1,
em:ResourceInformationType,em:InventoryRefreshDateTime,0,unbounded,
em:ResourceInformationType,em:ResourceStatusKeywordValue,0,unbounded,
em:ResourceInformationType,em:ResourceAnticipatedIncidentAssignmentText,0,unbounded,
em:ResourceInformationType,em:RequestAcceptDeclineCode,0,unbounded,
em:ResourceInformationType,em:DeclineReasonCode,0,unbounded,
em:ResourceInformationType,em:NavigationInstructionsText,0,unbounded,
em:ResourceInformationType,em:ReportingInstructionsText,0,unbounded,
em:ResourceInformationType,em:ResourceDispositionKeywordValue,0,unbounded,
em:ResourceInformationType,em:ResourceOrderIdentification,0,unbounded,
em:ResourceInformationType,em:ResourcePriceQuoteAmount,0,unbounded,
em:ResourceInformationType,em:ResourceRestrictionsText,0,unbounded,
em:ResourceInformationType,em:ResourceModeOfTransportationText,0,unbounded,
em:ResourceInformationType,em:ResourceSchedule,0,1,
em:ResourceInformationType,em:AvailabilityText,0,unbounded,
em:ResourceInformationType,em:RequestResponse,0,1,
em:ResourceInformationType,em:OwnerInformation,0,1,
em:ResourceInformationType,em:ResourceInformationAugmentationPoint,0,unbounded,
em:ResourceKindType,em:CategoryStructure,0,unbounded,
em:ResourceKindType,em:CategoryInformation,0,unbounded,
em:ResourceKindType,em:ResourceKindAugmentationPoint,0,unbounded,
em:ResourceLocationDetailsType,em:ResourceRequestedLocation,0,unbounded,
em:ResourceLocationDetailsType,em:ResourceReportToLocation,0,unbounded,
em:ResourceLocationDetailsType,em:ResourceCurrentLocation,0,unbounded,
em:ResourceLocationDetailsType,em:ResourceDepartureLocation,0,unbounded,
em:ResourceLocationDetailsType,em:ArrivalLocation,0,unbounded,
em:ResourceLocationDetailsType,em:ResourceTracking,0,unbounded,
em:ResourceLocationDetailsType,em:ResourceLocationDetailsAugmentationPoint,0,unbounded,
em:ResourceMessageType,em:MessageContentCategoryCode,0,unbounded,
em:ResourceMessageType,em:MessageRequestIdentification,0,unbounded,
em:ResourceMessageType,em:MessageSentDateTime,0,unbounded,
em:ResourceMessageType,em:ResourceMessageStatusKeywordValue,0,unbounded,
em:ResourceMessageType,em:ResourceFundCodeText,0,unbounded,
em:ResourceMessageType,nc:ContactInformation,0,unbounded,
em:ResourceMessageType,em:Resource,1,unbounded,
em:ResourceMessageType,em:OriginatingMessageIdentification,0,unbounded,
em:ResourceMessageType,em:FundingInformationText,0,unbounded,
em:ResourceMessageType,em:ResourceMessageAugmentationPoint,0,unbounded,
em:ResourceScheduleType,em:ResourceActualArrivalDateTime,0,unbounded,
em:ResourceScheduleType,em:ResourceActualDepartureDateTime,0,unbounded,
em:ResourceScheduleType,em:ResourceAnticipatedReturnDateTime,0,unbounded,
em:ResourceScheduleType,em:ResourceAvailableDate,0,unbounded,
em:ResourceScheduleType,em:ResourceCommittedDate,0,unbounded,
em:ResourceScheduleType,em:ResourceEstimatedArrivalDateTime,0,unbounded,
em:ResourceScheduleType,em:ResourceEstimatedDepartureDateTime,0,unbounded,
em:ResourceScheduleType,em:ResourceRequestedArrivalDateTime,0,unbounded,
em:ResourceScheduleType,em:ResourceScheduleAugmentationPoint,0,unbounded,
em:ResourceTrackingType,em:DepartureDateTime,0,unbounded,
em:ResourceTrackingType,em:RouteLocation,0,unbounded,
em:ResourceTrackingType,em:ArrivalDateTime,0,unbounded,
em:ResourceTrackingType,em:ResourceTrackingAugmentationPoint,0,unbounded,
em:ResourceType,nc:RoleOfPerson,0,unbounded,
em:ResourceType,nc:RoleOfItem,0,unbounded,
em:ResourceType,em:ResourceKeywordValue,0,unbounded,
em:ResourceType,em:ResourceIdentification,0,unbounded,
em:ResourceType,em:ResourceName,0,unbounded,
em:ResourceType,em:ResourceDescriptionText,0,unbounded,
em:ResourceType,em:ResourceSpecialRequirementsText,0,unbounded,
em:ResourceType,em:ResourceLocationDetails,0,unbounded,
em:ResourceType,em:ResourceInformation,0,1,
em:ResourceType,em:Credentials,0,unbounded,
em:ResourceType,em:Certifications,0,unbounded,
em:ResourceType,em:ResourceKind,0,1,
em:ResourceType,em:ResourceAugmentationPoint,0,unbounded,
cbrn:ResponseReportType,cbrn:RequestData,0,unbounded,
cbrn:ResponseReportType,cbrn:ResponseAgencyContactInformation,0,unbounded,
cbrn:ResponseReportType,cbrn:ResponseReportAugmentationPoint,0,unbounded,
biom:RidgeCountType,biom:MinutiaIdentification,0,unbounded,
biom:RidgeCountType,biom:RidgeCountReferenceIdentification,0,unbounded,
biom:RidgeCountType,biom:RidgeCountValue,0,unbounded,
biom:RidgeCountType,biom:MinutiaeRidgeCountOctantNumeric,0,unbounded,
biom:RidgeCountType,biom:MinutiaeRidgeCountResidualCode,0,unbounded,
biom:RidgeCountType,biom:RidgeCountAugmentationPoint,0,unbounded,
j:RoadwayAnnualAverageDailyTrafficType,j:RoadwayAnnualAverageDailyTrafficYearDate,0,unbounded,
j:RoadwayAnnualAverageDailyTrafficType,j:RoadwayAnnualAverageDailyTrafficQuantity,0,unbounded,
j:RoadwayAnnualAverageDailyTrafficType,j:RoadwayAnnualAverageDailyTrafficAugmentationPoint,0,unbounded,
it:RoleOfOrganizationCategoryType,it:RoleOfOrganizationCategoryDescriptionText,0,unbounded,
it:RoleOfOrganizationCategoryType,it:RoleOfOrganizationCategory,0,unbounded,
it:RoleOfOrganizationCategoryType,it:RoleOfOrganizationCategoryAugmentationPoint,0,unbounded,
j:SanctionType,j:SanctionDescriptionText,0,unbounded,
j:SanctionType,j:SanctionDaysSuspendedQuantity,0,unbounded,
j:SanctionType,j:SanctionConcurrentIndicator,0,unbounded,
j:SanctionType,j:HearingCategoryText,0,unbounded,
j:SanctionType,j:SanctionAdultSentenceIndicator,0,unbounded,
j:SanctionType,j:SanctionCreditedObligation,0,unbounded,
j:SanctionType,j:SanctionDisciplinaryAction,0,unbounded,
j:SanctionType,j:SanctionFrequencyText,0,unbounded,
j:SanctionType,j:SanctionGroupingText,0,unbounded,
j:SanctionType,j:SanctionIssuingAgency,0,unbounded,
j:SanctionType,j:SanctionJurisdictionalAgency,0,unbounded,
j:SanctionType,j:SanctionProgress,0,unbounded,
j:SanctionType,j:SanctionRelatedChargeDispositionText,0,unbounded,
j:SanctionType,j:SanctionRelatedSanctionIdentification,0,unbounded,
j:SanctionType,j:SanctionSentenceDefinitionIndicator,0,unbounded,
j:SanctionType,j:SanctionSetDate,0,unbounded,
j:SanctionType,j:SanctionSetObligation,0,unbounded,
j:SanctionType,j:SanctionStayedObligation,0,unbounded,
j:SanctionType,j:SanctionSuspendedObligation,0,unbounded,
j:SanctionType,j:SanctionCategoryText,0,unbounded,
j:SanctionType,j:SentenceSeverityLevel,0,unbounded,
j:SanctionType,j:SentencingGuideline,0,unbounded,
j:SanctionType,j:SentencingGuidelineDepartureReasonText,0,unbounded,
j:SanctionType,j:SentencingGuidelineDepartureCategoryText,0,unbounded,
j:SanctionType,j:SanctionAugmentationPoint,0,unbounded,
cbrn:ScanIdentifierDataType,cbrn:MeasuredItemID,0,unbounded,
cbrn:ScanIdentifierDataType,cbrn:MeasuredItemKind,0,unbounded,
cbrn:ScanIdentifierDataType,cbrn:MeasuredItemIDKind,0,unbounded,
cbrn:ScanIdentifierDataType,cbrn:TraversalID,0,unbounded,
cbrn:ScanIdentifierDataType,cbrn:DetectionEventUUID,0,unbounded,
cbrn:ScanIdentifierDataType,cbrn:ScanQualityCode,0,unbounded,
cbrn:ScanIdentifierDataType,cbrn:ScanIdentifierDataAugmentationPoint,0,unbounded,
cbrn:ScheduleByWeekDayType,cbrn:MondayHoursText,0,unbounded,
cbrn:ScheduleByWeekDayType,cbrn:TuesdayHoursText,0,unbounded,
cbrn:ScheduleByWeekDayType,cbrn:WednesdayHoursText,0,unbounded,
cbrn:ScheduleByWeekDayType,cbrn:ThursdayHoursText,0,unbounded,
cbrn:ScheduleByWeekDayType,cbrn:FridayHoursText,0,unbounded,
cbrn:ScheduleByWeekDayType,cbrn:SaturdayHoursText,0,unbounded,
cbrn:ScheduleByWeekDayType,cbrn:SundayHoursText,0,unbounded,
cbrn:ScheduleByWeekDayType,cbrn:ScheduleByWeekDayAugmentationPoint,0,unbounded,
cbrn:ScheduleByWeekType,cbrn:WeekEndHoursText,0,unbounded,
cbrn:ScheduleByWeekType,cbrn:WeekDayHoursText,0,unbounded,
cbrn:ScheduleByWeekType,cbrn:ScheduleByWeekAugmentationPoint,0,unbounded,
nc:ScheduleDayType,nc:ScheduleDayRepresentation,0,unbounded,
nc:ScheduleDayType,nc:ScheduleTimeRange,0,unbounded,
nc:ScheduleDayType,nc:ScheduleActivityText,0,unbounded,
nc:ScheduleDayType,nc:ScheduleDayStatus,0,unbounded,
nc:ScheduleDayType,nc:SchedulePerson,0,unbounded,
nc:ScheduleDayType,nc:ScheduleDayStartTime,0,unbounded,
nc:ScheduleDayType,nc:ScheduleDayEndTime,0,unbounded,
nc:ScheduleDayType,nc:ScheduleDayAugmentationPoint,0,unbounded,
nc:ScheduleType,nc:ScheduleDescriptionText,0,unbounded,
nc:ScheduleType,nc:ScheduleExceptionsDescriptionText,0,unbounded,
nc:ScheduleType,nc:ScheduleStatus,0,unbounded,
nc:ScheduleType,nc:ScheduleNonStopIndicator,0,unbounded,
nc:ScheduleType,nc:ScheduleDay,0,unbounded,
nc:ScheduleType,nc:ScheduleAugmentationPoint,0,unbounded,
cyfs:SchoolAttendanceIssueType,cyfs:SchoolAttendanceIssueCategory,0,unbounded,
cyfs:SchoolAttendanceIssueType,cyfs:SchoolAttendanceIssueAugmentationPoint,0,unbounded,
cyfs:SchoolClassType,cyfs:SchoolClassLetterGrade,0,unbounded,
cyfs:SchoolClassType,cyfs:SchoolClassName,0,unbounded,
cyfs:SchoolClassType,cyfs:SchoolClassTeacherFullName,0,unbounded,
cyfs:SchoolClassType,cyfs:SchoolClassTime,0,unbounded,
cyfs:SchoolClassType,cyfs:SchoolClassAugmentationPoint,0,unbounded,
cyfs:SchoolExpulsionType,cyfs:SchoolExpulsionWaiverText,0,unbounded,
cyfs:SchoolExpulsionType,cyfs:SchoolExpulsionAugmentationPoint,0,unbounded,
cyfs:SchoolScheduleType,cyfs:SchoolClass,0,unbounded,
cyfs:SchoolScheduleType,cyfs:SchoolTermText,0,unbounded,
cyfs:SchoolScheduleType,cyfs:SchoolScheduleAugmentationPoint,0,unbounded,
cyfs:SchoolStudentAssociationType,cyfs:SchoolAttendanceDescriptionText,0,unbounded,
cyfs:SchoolStudentAssociationType,cyfs:SchoolAttendanceIssue,0,unbounded,
cyfs:SchoolStudentAssociationType,cyfs:SchoolEnrollmentDate,0,unbounded,
cyfs:SchoolStudentAssociationType,cyfs:SchoolEnrollmentWithdrawReasonText,0,unbounded,
cyfs:SchoolStudentAssociationType,cyfs:SchoolExpulsion,0,unbounded,
cyfs:SchoolStudentAssociationType,cyfs:SchoolExpulsionIndicator,0,unbounded,
cyfs:SchoolStudentAssociationType,cyfs:SchoolGPAText,0,unbounded,
cyfs:SchoolStudentAssociationType,cyfs:SchoolPerformanceText,0,unbounded,
cyfs:SchoolStudentAssociationType,cyfs:SchoolSchedule,0,unbounded,
cyfs:SchoolStudentAssociationType,cyfs:SchoolSpecialEducationIndicator,0,unbounded,
cyfs:SchoolStudentAssociationType,cyfs:SchoolStudentID,0,unbounded,
